# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1078       1.567068989632e-10       3.442546158711e-12      -1.052911303343e-11       1.335427737798e-14       5.186198323190e-15       2.241397653619e-17       1.592544492737e-16 
 1079       1.570683701210e-10       3.405377033923e-12      -1.050823532927e-11       1.335944710699e-14       5.168877204897e-15       1.812874988328e-17       1.575529349296e-16 
 1080       1.574268768432e-10       3.368357744658e-12      -1.048441544955e-11       1.336462938889e-14       5.151629626870e-15       1.402286901117e-17       1.558396482441e-16 
 1081       1.577822206237e-10       3.331499570862e-12      -1.045768828396e-11       1.336982135678e-14       5.134455272767e-15       1.009287681876e-17       1.541149124406e-16 
 1082       1.581342015921e-10       3.294813868199e-12      -1.042808906865e-11       1.337502012139e-14       5.117353819853e-15       6.335284761704e-18       1.523790533539e-16 
 1083       1.584826185112e-10       3.258312068222e-12      -1.039565338700e-11       1.338022277102e-14       5.100324938991e-15       2.746572775086e-18       1.506323994361e-16 
 1084       1.588272687737e-10       3.222005678542e-12      -1.036041717057e-11       1.338542637146e-14       5.083368294618e-15      -6.768108038312e-19       1.488752817630e-16 
 1085       1.591679483990e-10       3.185906282991e-12      -1.032241669989e-11       1.339062796594e-14       5.066483544729e-15      -3.938449312921e-18       1.471080340400e-16 
 1086       1.595044520305e-10       3.150025541796e-12      -1.028168860539e-11       1.339582457511e-14       5.049670340855e-15      -7.041957842474e-18       1.453309926085e-16 
 1087       1.598365729321e-10       3.114375191741e-12      -1.023826986823e-11       1.340101319695e-14       5.032928328051e-15      -9.990983312492e-18       1.435444964519e-16 
 1088       1.601641029856e-10       3.078967046336e-12      -1.019219782117e-11       1.340619080673e-14       5.016257144867e-15      -1.278920454997e-17       1.417488872016e-16 
 1089       1.604868326870e-10       3.043812995989e-12      -1.014351014948e-11       1.341135435697e-14       4.999656423341e-15      -1.544033236621e-17       1.399445091435e-16 
 1090       1.608045511441e-10       3.008925008168e-12      -1.009224489173e-11       1.341650077736e-14       4.983125788970e-15      -1.794810963407e-17       1.381317092240e-16 
 1091       1.611170460731e-10       2.974315127571e-12      -1.003844044072e-11       1.342162697474e-14       4.966664860699e-15      -2.031631136530e-17       1.363108370557e-16 
 1092       1.614241037955e-10       2.939995476296e-12      -9.982135544335e-12       1.342672983300e-14       4.950273250897e-15      -2.254874478778e-17       1.344822449244e-16 
 1093       1.617255092351e-10       2.905978254003e-12      -9.923369306389e-12       1.343180621308e-14       4.933950565344e-15      -2.464924942288e-17       1.326462877946e-16 
 1094       1.620210459150e-10       2.872275738090e-12      -9.862181187513e-12       1.343685295289e-14       4.917696403205e-15      -2.662169716268e-17       1.308033233157e-16 
 1095       1.623104959543e-10       2.838900283850e-12      -9.798611006019e-12       1.344186686724e-14       4.901510357017e-15      -2.846999234729e-17       1.289537118285e-16 
 1096       1.625936400655e-10       2.805864324650e-12      -9.732698938761e-12       1.344684474782e-14       4.885392012668e-15      -3.019807184217e-17       1.270978163709e-16 
 1097       1.628702575507e-10       2.773180372091e-12      -9.664485522006e-12       1.345178336314e-14       4.869340949382e-15      -3.180990511535e-17       1.252360026843e-16 
 1098       1.631401262995e-10       2.740861016177e-12      -9.594011652302e-12       1.345667945844e-14       4.853356739692e-15      -3.330949431478e-17       1.233686392199e-16 
 1099       1.634030227848e-10       2.708918925486e-12      -9.521318587345e-12       1.346152975570e-14       4.837438949432e-15      -3.470087434562e-17       1.214960971444e-16 
 1100       1.636587220607e-10       2.677366847334e-12      -9.446447946841e-12       1.346633095353e-14       4.821587137708e-15      -3.598811294746e-17       1.196187503465e-16 
 1101       1.639069977591e-10       2.646217607944e-12      -9.369441713381e-12       1.347107972715e-14       4.805800856888e-15      -3.717531077172e-17       1.177369754429e-16 
 1102       1.641476220862e-10       2.615484112615e-12      -9.290342233302e-12       1.347577272832e-14       4.790079652577e-15      -3.826660145883e-17       1.158511517844e-16 
 1103       1.643803658203e-10       2.585179345887e-12      -9.209192217559e-12       1.348040658529e-14       4.774423063605e-15      -3.926615171560e-17       1.139616614623e-16 
 1104       1.646049983079e-10       2.555316371712e-12      -9.126034742586e-12       1.348497790275e-14       4.758830621998e-15      -4.017816139247e-17       1.120688893142e-16 
 1105       1.648212874610e-10       2.525908333618e-12      -9.040913251169e-12       1.348948326180e-14       4.743301852972e-15      -4.100686356082e-17       1.101732229303e-16 
 1106       1.650289997542e-10       2.496968454881e-12      -8.953871553310e-12       1.349391921984e-14       4.727836274904e-15      -4.175652459024e-17       1.082750526598e-16 
 1107       1.652279002214e-10       2.468510038688e-12      -8.864953827096e-12       1.349828231056e-14       4.712433399318e-15      -4.243144422583e-17       1.063747716165e-16 
 1108       1.654177524526e-10       2.440546468309e-12      -8.774204619564e-12       1.350256904390e-14       4.697092730867e-15      -4.303595566550e-17       1.044727756853e-16 
 1109       1.655983185911e-10       2.413091207261e-12      -8.681668847570e-12       1.350677590593e-14       4.681813767311e-15      -4.357442563725e-17       1.025694635283e-16 
 1110       1.657693593304e-10       2.386157799479e-12      -8.587391798653e-12       1.351089935889e-14       4.666595999502e-15      -4.405125447645e-17       1.006652365910e-16 
 1111       1.659306339111e-10       2.359759869481e-12      -8.491419131907e-12       1.351493584104e-14       4.651438911363e-15      -4.447087620316e-17       9.876049910841e-17 
 1112       1.660819374557e-10       2.333909313147e-12      -8.393797398907e-12       1.351888209935e-14       4.636342047518e-15      -4.483715469174e-17       9.685564201602e-17 
 1113       1.662232135165e-10       2.308610843678e-12      -8.294575612239e-12       1.352273619208e-14       4.621305217191e-15      -4.515156333590e-17       9.495099444012e-17 
 1114       1.663544430011e-10       2.283867374301e-12      -8.193803699308e-12       1.352649649928e-14       4.606328292950e-15      -4.541498161628e-17       9.304687158242e-17 
 1115       1.664756069684e-10       2.259681821144e-12      -8.091531985058e-12       1.353016139121e-14       4.591411143289e-15      -4.562829685740e-17       9.114359076172e-17 
 1116       1.665866866294e-10       2.236057103239e-12      -7.987811192890e-12       1.353372922840e-14       4.576553632616e-15      -4.579240424643e-17       8.924147141853e-17 
 1117       1.666876633480e-10       2.212996142505e-12      -7.882692445581e-12       1.353719836159e-14       4.561755621240e-15      -4.590820685192e-17       8.734083511966e-17 
 1118       1.667785186411e-10       2.190501863745e-12      -7.776227266201e-12       1.354056713170e-14       4.547016965363e-15      -4.597661564252e-17       8.544200556277e-17 
 1119       1.668592341794e-10       2.168577194638e-12      -7.668467579030e-12       1.354383386984e-14       4.532337517061e-15      -4.599854950574e-17       8.354530858094e-17 
 1120       1.669297917882e-10       2.147225065729e-12      -7.559465710477e-12       1.354699689727e-14       4.517717124278e-15      -4.597493526666e-17       8.165107214734e-17 
 1121       1.669901734473e-10       2.126448410425e-12      -7.449274389995e-12       1.355005452538e-14       4.503155630811e-15      -4.590670770668e-17       7.975962637970e-17 
 1122       1.670403612922e-10       2.106250164982e-12      -7.337946751002e-12       1.355300505568e-14       4.488652876299e-15      -4.579480958229e-17       7.787130354498e-17 
 1123       1.670803376143e-10       2.086633268503e-12      -7.225536331794e-12       1.355584677975e-14       4.474208696210e-15      -4.564019164373e-17       7.598643806390e-17 
 1124       1.671100848615e-10       2.067600662928e-12      -7.112097076468e-12       1.355857797927e-14       4.459822921828e-15      -4.544381265380e-17       7.410536651556e-17 
 1125       1.671295856390e-10       2.049155293022e-12      -6.997683335835e-12       1.356119692595e-14       4.445495380245e-15      -4.520663940656e-17       7.222842764200e-17 
 1126       1.671388227093e-10       2.031300106376e-12      -6.882349868340e-12       1.356370188152e-14       4.431225894344e-15      -4.492964674608e-17       7.035596235279e-17 
 1127       1.671377789934e-10       2.014038053390e-12      -6.766151840979e-12       1.356609109775e-14       4.417014282789e-15      -4.461381758516e-17       6.848831372961e-17 
 1128       1.671264375708e-10       1.997372087274e-12      -6.649144830214e-12       1.356836281635e-14       4.402860360014e-15      -4.426014292409e-17       6.662582703085e-17 
 1129       1.671047816806e-10       1.981305164031e-12      -6.531384822898e-12       1.357051526903e-14       4.388763936208e-15      -4.386962186936e-17       6.476884969618e-17 
 1130       1.670727947214e-10       1.965840242460e-12      -6.412928217183e-12       1.357254667743e-14       4.374724817307e-15      -4.344326165243e-17       6.291773135110e-17 
 1131       1.670304602525e-10       1.950980284137e-12      -6.293831823443e-12       1.357445525313e-14       4.360742804977e-15      -4.298207764844e-17       6.107282381161e-17 
 1132       1.669777619940e-10       1.936728253416e-12      -6.174152865192e-12       1.357623919758e-14       4.346817696606e-15      -4.248709339495e-17       5.923448108869e-17 
 1133       1.669146838276e-10       1.923087117418e-12      -6.053948979999e-12       1.357789670214e-14       4.332949285291e-15      -4.195934061070e-17       5.740305939298e-17 
 1134       1.668412097969e-10       1.910059846021e-12      -5.933278220408e-12       1.357942594802e-14       4.319137359824e-15      -4.139985921430e-17       5.557891713926e-17 
 1135       1.667573241082e-10       1.897649411856e-12      -5.812199054852e-12       1.358082510626e-14       4.305381704681e-15      -4.080969734302e-17       5.376241495115e-17 
 1136       1.666630111310e-10       1.885858790299e-12      -5.690770368576e-12       1.358209233774e-14       4.291682100009e-15      -4.018991137149e-17       5.195391566559e-17 
 1137       1.665582553985e-10       1.874690959461e-12      -5.569051464547e-12       1.358322579311e-14       4.278038321619e-15      -3.954156593045e-17       5.015378433749e-17 
 1138       1.664430416081e-10       1.864148900180e-12      -5.447102064381e-12       1.358422361283e-14       4.264450140965e-15      -3.886573392549e-17       4.836238824427e-17 
 1139       1.663173546222e-10       1.854235596017e-12      -5.324982309252e-12       1.358508392708e-14       4.250917325140e-15      -3.816349655577e-17       4.658009689047e-17 
 1140       1.661811794682e-10       1.844954033245e-12      -5.202752760813e-12       1.358580485581e-14       4.237439636859e-15      -3.743594333280e-17       4.480728201235e-17 
 1141       1.660345013398e-10       1.836307200841e-12      -5.080474402116e-12       1.358638450864e-14       4.224016834449e-15      -3.668417209910e-17       4.304431758240e-17 
 1142       1.658773055970e-10       1.828298090481e-12      -4.958208638525e-12       1.358682098493e-14       4.210648671836e-15      -3.590928904702e-17       4.129157981402e-17 
 1143       1.657095777668e-10       1.820929696530e-12      -4.836017298637e-12       1.358711237368e-14       4.197334898533e-15      -3.511240873742e-17       3.954944716604e-17 
 1144       1.655313035439e-10       1.814205016035e-12      -4.713962635197e-12       1.358725675354e-14       4.184075259630e-15      -3.429465411843e-17       3.781830034730e-17 
 1145       1.653424687910e-10       1.808127048719e-12      -4.592107326018e-12       1.358725219282e-14       4.170869495778e-15      -3.345715654418e-17       3.609852232127e-17 
 1146       1.651430595395e-10       1.802698796967e-12      -4.470514474896e-12       1.358709674941e-14       4.157717343181e-15      -3.260105579355e-17       3.439049831062e-17 
 1147       1.649330619900e-10       1.797923265829e-12      -4.349247612531e-12       1.358678847078e-14       4.144618533578e-15      -3.172750008889e-17       3.269461580178e-17 
 1148       1.647124625132e-10       1.793803463000e-12      -4.228370697440e-12       1.358632539401e-14       4.131572794240e-15      -3.083764611475e-17       3.101126454957e-17 
 1149       1.644812476495e-10       1.790342398822e-12      -4.107948116879e-12       1.358570554567e-14       4.118579847949e-15      -2.993265903665e-17       2.934083658172e-17 
 1150       1.642394041109e-10       1.787543086272e-12      -3.988044687756e-12       1.358492694191e-14       4.105639412990e-15      -2.901371251978e-17       2.768372620352e-17 
 1151       1.639869426157e-10       1.785407061279e-12      -3.868720673179e-12       1.358398798489e-14       4.092751220683e-15      -2.808128171322e-17       2.604023684043e-17 
 1152       1.637239697276e-10       1.783929923119e-12      -3.750016760947e-12       1.358288865795e-14       4.079915068241e-15      -2.713301233661e-17       2.441030026183e-17 
 1153       1.634506169302e-10       1.783105737382e-12      -3.631968896149e-12       1.358162934562e-14       4.067130766560e-15      -2.616582457388e-17       2.279375380134e-17 
 1154       1.631670168772e-10       1.782928510367e-12      -3.514613248703e-12       1.358021043845e-14       4.054398122720e-15      -2.517661760866e-17       2.119043319146e-17 
 1155       1.628733033954e-10       1.783392188942e-12      -3.397986213825e-12       1.357863233303e-14       4.041716939983e-15      -2.416226957900e-17       1.960017255984e-17 
 1156       1.625696114869e-10       1.784490660403e-12      -3.282124412492e-12       1.357689543203e-14       4.029087017775e-15      -2.311963753215e-17       1.802280442532e-17 
 1157       1.622560773321e-10       1.786217752331e-12      -3.167064691914e-12       1.357500014416e-14       4.016508151679e-15      -2.204555737928e-17       1.645815969416e-17 
 1158       1.619328382923e-10       1.788567232450e-12      -3.052844125995e-12       1.357294688425e-14       4.003980133425e-15      -2.093684385023e-17       1.490606765618e-17 
 1159       1.616000329125e-10       1.791532808487e-12      -2.939500015803e-12       1.357073607321e-14       3.991502750876e-15      -1.979029044829e-17       1.336635598086e-17 
 1160       1.612578009242e-10       1.795108128032e-12      -2.827069890034e-12       1.356836813808e-14       3.979075788022e-15      -1.860266940492e-17       1.183885071356e-17 
 1161       1.609062832478e-10       1.799286778389e-12      -2.715591505481e-12       1.356584351203e-14       3.966699024966e-15      -1.737073163450e-17       1.032337627164e-17 
 1162       1.605456219956e-10       1.804062286443e-12      -2.605102847499e-12       1.356316263437e-14       3.954372237916e-15      -1.609120668911e-17       8.819755440597e-18 
 1163       1.601759604743e-10       1.809428118514e-12      -2.495642130470e-12       1.356032595058e-14       3.942095199173e-15      -1.476080271325e-17       7.327809370249e-18 
 1164       1.597974431880e-10       1.815377680216e-12      -2.387247798273e-12       1.355733391233e-14       3.929867677119e-15      -1.337620639858e-17       5.847357570865e-18 
 1165       1.594102158404e-10       1.821904316314e-12      -2.279958524748e-12       1.355418697746e-14       3.917689436211e-15      -1.193408293870e-17       4.378217909329e-18 
 1166       1.590144253381e-10       1.829001310587e-12      -2.173813214162e-12       1.355088561003e-14       3.905560236965e-15      -1.043107598389e-17       2.920206605285e-18 
 1167       1.586102197930e-10       1.836661885679e-12      -2.068851001677e-12       1.354743028031e-14       3.893479835950e-15      -8.863807595845e-18       1.473138227289e-18 
 1168       1.581977485250e-10       1.844879202964e-12      -1.965111253816e-12       1.354382146484e-14       3.881447985776e-15      -7.228878202446e-18       3.682568896583e-20 
 1169       1.577771620646e-10       1.853646362402e-12      -1.862633568931e-12       1.354005964637e-14       3.869464435082e-15      -5.522866552488e-18      -1.388919754842e-18 
 1170       1.573486121560e-10       1.862956402395e-12      -1.761457777664e-12       1.353614531394e-14       3.857528928527e-15      -3.742329670444e-18      -2.804288511922e-18 
 1171       1.569122517594e-10       1.872802299651e-12      -1.661623943421e-12       1.353207896287e-14       3.845641206779e-15      -1.883802811207e-18      -4.209472656541e-18 
 1172       1.564682350541e-10       1.883176969037e-12      -1.563172362833e-12       1.352786109478e-14       3.833801006505e-15       5.620058515516e-20      -5.604665933290e-18 
 1173       1.560167174407e-10       1.894073263437e-12      -1.466143566225e-12       1.352349221760e-14       3.822008060361e-15       2.081188938656e-18      -6.990063760934e-18 
 1174       1.555578555443e-10       1.905483973616e-12      -1.370578318079e-12       1.351897284558e-14       3.810262096977e-15       4.194692574635e-18      -8.365863236261e-18 
 1175       1.550918072170e-10       1.917401828075e-12      -1.276517617508e-12       1.351430349931e-14       3.798562840955e-15       6.400263769015e-18      -9.732263137929e-18 
 1176       1.546187315404e-10       1.929819492906e-12      -1.184002698713e-12       1.350948470575e-14       3.786910012850e-15       8.701476793547e-18      -1.108946393031e-17 
 1177       1.541387888288e-10       1.942729571657e-12      -1.093075031457e-12       1.350451699823e-14       3.775303329165e-15       1.110192796106e-17      -1.243766776735e-17 
 1178       1.536521406315e-10       1.956124605186e-12      -1.003776321527e-12       1.349940091646e-14       3.763742502337e-15       1.360523567073e-17      -1.377707849640e-17 
 1179       1.531589497356e-10       1.969997071520e-12      -9.161485112020e-13       1.349413700655e-14       3.752227240729e-15       1.621504045329e-17      -1.510790166208e-17 
 1180       1.526593801688e-10       1.984339385713e-12      -8.302337797206e-13       1.348872582103e-14       3.740757248617e-15       1.893500501633e-17      -1.643034451011e-17 
 1181       1.521535972022e-10       1.999143899707e-12      -7.460745437452e-13       1.348316791887e-14       3.729332226184e-15       2.176881428950e-17      -1.774461599118e-17 
 1182       1.516417673526e-10       2.014402902188e-12      -6.637134578301e-13       1.347746386546e-14       3.717951869504e-15       2.472017546982e-17      -1.905092676479e-17 
 1183       1.511240583856e-10       2.030108618443e-12      -5.831934148870e-13       1.347161423269e-14       3.706615870534e-15       2.779281806685e-17      -2.034948920306e-17 
 1184       1.506006393183e-10       2.046253210223e-12      -5.045575466523e-13       1.346561959889e-14       3.695323917104e-15       3.099049394801e-17      -2.164051739466e-17 
 1185       1.500716804217e-10       2.062828775596e-12      -4.278492241528e-13       1.345948054890e-14       3.684075692906e-15       3.431697738382e-17      -2.292422714858e-17 
 1186       1.495373532237e-10       2.079827348809e-12      -3.531120581728e-13       1.345319767407e-14       3.672870877483e-15       3.777606509311e-17      -2.420083599800e-17 
 1187       1.489978305118e-10       2.097240900147e-12      -2.803898997202e-13       1.344677157225e-14       3.661709146219e-15       4.137157628830e-17      -2.547056320418e-17 
 1188       1.484532863355e-10       2.115061335785e-12      -2.097268404927e-13       1.344020284786e-14       3.650590170328e-15       4.510735272067e-17      -2.673362976025e-17 
 1189       1.479038960094e-10       2.133280497656e-12      -1.411672133451e-13       1.343349211183e-14       3.639513616846e-15       4.898725872557e-17      -2.799025839507e-17 
 1190       1.473498361457e-10       2.151889813043e-12      -7.474863527894e-14       1.342664020634e-14       3.628479180759e-15       5.301341455373e-17      -2.924061494179e-17 
 1191       1.467912847473e-10       2.170879238952e-12      -1.048104193572e-14       1.341964888179e-14       3.617486681866e-15       5.718087252050e-17      -3.048463164724e-17 
 1192       1.462284211212e-10       2.190238304496e-12       5.163260347930e-14       1.341252012815e-14       3.606535969087e-15       6.148287555592e-17      -3.172218169994e-17 
 1193       1.456614258514e-10       2.209956459804e-12       1.115893762009e-13       1.340525595107e-14       3.595626888422e-15       6.591261788330e-17      -3.295313766750e-17 
 1194       1.450904808015e-10       2.230023075850e-12       1.693863900263e-13       1.339785837197e-14       3.584759282939e-15       7.046324491485e-17      -3.417737149544e-17 
 1195       1.445157691177e-10       2.250427444284e-12       2.250207974382e-13       1.339032942799e-14       3.573932992770e-15       7.512785314740e-17      -3.539475450612e-17 
 1196       1.439374752312e-10       2.271158777256e-12       2.784897897268e-13       1.338267117212e-14       3.563147855103e-15       7.989949005801e-17      -3.660515739761e-17 
 1197       1.433557848610e-10       2.292206207250e-12       3.297905971128e-13       1.337488567313e-14       3.552403704169e-15       8.477115399968e-17      -3.780845024259e-17 
 1198       1.427708850167e-10       2.313558786909e-12       3.789204888703e-13       1.336697501572e-14       3.541700371242e-15       8.973579409698e-17      -3.900450248718e-17 
 1199       1.421829640010e-10       2.335205488866e-12       4.258767734486e-13       1.335894130044e-14       3.531037684626e-15       9.478631014176e-17      -4.019318294990e-17 
 1200       1.415922114128e-10       2.357135205571e-12       4.706567985956e-13       1.335078664381e-14       3.520415469649e-15       9.991555248876e-17      -4.137435982049e-17 
 1201       1.409988181495e-10       2.379336749120e-12       5.132579514799e-13       1.334251317830e-14       3.509833548653e-15       1.051163219513e-16      -4.254790065884e-17 
 1202       1.404029764100e-10       2.401798851085e-12       5.536776588139e-13       1.333412305240e-14       3.499291740991e-15       1.103813696970e-16      -4.371367239383e-17 
 1203       1.398048796971e-10       2.424510162341e-12       5.919133869760e-13       1.332561843062e-14       3.488789863013e-15       1.157033971433e-16      -4.487154132224e-17 
 1204       1.392047228205e-10       2.447459252896e-12       6.279626421333e-13       1.331700149357e-14       3.478327728065e-15       1.210750558533e-16      -4.602137310764e-17 
 1205       1.386027018996e-10       2.470634611719e-12       6.618229703644e-13       1.330827443795e-14       3.467905146473e-15       1.264889474314e-16      -4.716303277925e-17 
 1206       1.379990143657e-10       2.494024646569e-12       6.934919577818e-13       1.329943947659e-14       3.457521925544e-15       1.319376234187e-16      -4.829638473084e-17 
 1207       1.373938589654e-10       2.517617683824e-12       7.229672306548e-13       1.329049883851e-14       3.447177869552e-15       1.374135851890e-16      -4.942129271961e-17 
 1208       1.367874357626e-10       2.541401968308e-12       7.502464555319e-13       1.328145476893e-14       3.436872779733e-15       1.429092838444e-16      -5.053761986506e-17 
 1209       1.361799461417e-10       2.565365663122e-12       7.753273393632e-13       1.327230952932e-14       3.426606454275e-15       1.484171201109e-16      -5.164522864790e-17 
 1210       1.355715928103e-10       2.589496849472e-12       7.982076296237e-13       1.326306539742e-14       3.416378688313e-15       1.539294442340e-16      -5.274398090892e-17 
 1211       1.349625798017e-10       2.613783526496e-12       8.188851144352e-13       1.325372466729e-14       3.406189273920e-15       1.594385558743e-16      -5.383373784786e-17 
 1212       1.343531124776e-10       2.638213611096e-12       8.373576226893e-13       1.324428964931e-14       3.396038000098e-15       1.649367040037e-16      -5.491436002232e-17 
 1213       1.337433975310e-10       2.662774937763e-12       8.536230241700e-13       1.323476267027e-14       3.385924652772e-15       1.704160868003e-16      -5.598570734661e-17 
 1214       1.331336429888e-10       2.687455258408e-12       8.676792296761e-13       1.322514607334e-14       3.375849014780e-15       1.758688515445e-16      -5.704763909067e-17 
 1215       1.325240582145e-10       2.712242242192e-12       8.795241911442e-13       1.321544221816e-14       3.365810865869e-15       1.812870945148e-16      -5.810001387893e-17 
 1216       1.319148539110e-10       2.737123475351e-12       8.891559017710e-13       1.320565348085e-14       3.355809982683e-15       1.866628608830e-16      -5.914268968920e-17 
 1217       1.313062421233e-10       2.762086461025e-12       8.965723961358e-13       1.319578225403e-14       3.345846138758e-15       1.919881446104e-16      -6.017552385155e-17 
 1218       1.306984362410e-10       2.787118619093e-12       9.017717503238e-13       1.318583094686e-14       3.335919104512e-15       1.972548883429e-16      -6.119837304720e-17 
 1219       1.300916510014e-10       2.812207285993e-12       9.047520820478e-13       1.317580198511e-14       3.326028647240e-15       2.024549833071e-16      -6.221109330740e-17 
 1220       1.294861024917e-10       2.837339714556e-12       9.055115507715e-13       1.316569781115e-14       3.316174531105e-15       2.075802692059e-16      -6.321354001230e-17 
 1221       1.288820081522e-10       2.862503073834e-12       9.040483578318e-13       1.315552088399e-14       3.306356517127e-15       2.126225341140e-16      -6.420556788988e-17 
 1222       1.282795867788e-10       2.887684448926e-12       9.003607465615e-13       1.314527367935e-14       3.296574363181e-15       2.175735143738e-16      -6.518703101476e-17 
 1223       1.276790585257e-10       2.912870840812e-12       8.944470024121e-13       1.313495868963e-14       3.286827823985e-15       2.224248944906e-16      -6.615778280715e-17 
 1224       1.270806449082e-10       2.938049166177e-12       8.863054530761e-13       1.312457842402e-14       3.277116651093e-15       2.271683070288e-16      -6.711767603170e-17 
 1225       1.264845688051e-10       2.963206257239e-12       8.759344686097e-13       1.311413540848e-14       3.267440592889e-15       2.317953325075e-16      -6.806656279638e-17 
 1226       1.258910544619e-10       2.988328861584e-12       8.633324615555e-13       1.310363218577e-14       3.257799394578e-15       2.362974992957e-16      -6.900429455139e-17 
 1227       1.253003274933e-10       3.013403641988e-12       8.484978870654e-13       1.309307131553e-14       3.248192798176e-15       2.406662835085e-16      -6.993072208802e-17 
 1228       1.247126148856e-10       3.038417176249e-12       8.314292430224e-13       1.308245537428e-14       3.238620542505e-15       2.448931089024e-16      -7.084569553754e-17 
 1229       1.241281257272e-10       3.063356811671e-12       8.121298223595e-13       1.307178689881e-14       3.229082404742e-15       2.489718044493e-16      -7.174907553999e-17 
 1230       1.235469931413e-10       3.088213239994e-12       7.906220316344e-13       1.306106821555e-14       3.219578325612e-15       2.529060092609e-16      -7.264076689823e-17 
 1231       1.229693316678e-10       3.112977952748e-12       7.669332430051e-13       1.305030160923e-14       3.210108285665e-15       2.567018555320e-16      -7.352068532194e-17 
 1232       1.223952564743e-10       3.137642389277e-12       7.410910579822e-13       1.303948937939e-14       3.200672263856e-15       2.603655189420e-16      -7.438874629382e-17 
 1233       1.218248833576e-10       3.162197936630e-12       7.131233079288e-13       1.302863384041e-14       3.191270237534e-15       2.639032187458e-16      -7.524486506935e-17 
 1234       1.212583287447e-10       3.186635929459e-12       6.830580545602e-13       1.301773732152e-14       3.181902182444e-15       2.673212178646e-16      -7.608895667657e-17 
 1235       1.206957096939e-10       3.210947649920e-12       6.509235904441e-13       1.300680216686e-14       3.172568072715e-15       2.706258229767e-16      -7.692093591580e-17 
 1236       1.201371438960e-10       3.235124327562e-12       6.167484395003e-13       1.299583073548e-14       3.163267880865e-15       2.738233846083e-16      -7.774071735951e-17 
 1237       1.195827496760e-10       3.259157139230e-12       5.805613575006e-13       1.298482540138e-14       3.154001577785e-15       2.769202972238e-16      -7.854821535197e-17 
 1238       1.190326459933e-10       3.283037208957e-12       5.423913325683e-13       1.297378855354e-14       3.144769132746e-15       2.799229993174e-16      -7.934334400912e-17 
 1239       1.184869524439e-10       3.306755607865e-12       5.022675856786e-13       1.296272259598e-14       3.135570513388e-15       2.828379735031e-16      -8.012601721829e-17 
 1240       1.179457892607e-10       3.330303354056e-12       4.602195711583e-13       1.295162994771e-14       3.126405685713e-15       2.856717466060e-16      -8.089614863798e-17 
 1241       1.174092773155e-10       3.353671412514e-12       4.162769771855e-13       1.294051304285e-14       3.117274614090e-15       2.884308897524e-16      -8.165365169761e-17 
 1242       1.168775381195e-10       3.376850694998e-12       3.704697262893e-13       1.292937433060e-14       3.108177261241e-15       2.911220184615e-16      -8.239843959734e-17 
 1243       1.163506938248e-10       3.399832059941e-12       3.228279758503e-13       1.291821627530e-14       3.099113588240e-15       2.937517927352e-16      -8.313042530781e-17 
 1244       1.158288672257e-10       3.422606312344e-12       2.733821185999e-13       1.290704135643e-14       3.090083554511e-15       2.963269171496e-16      -8.384952156988e-17 
 1245       1.153121817594e-10       3.445164203674e-12       2.221627831202e-13       1.289585206867e-14       3.081087117820e-15       2.988541409454e-16      -8.455564089447e-17 
 1246       1.148007615079e-10       3.467496431761e-12       1.692008343441e-13       1.288465092191e-14       3.072124234271e-15       3.013402581187e-16      -8.524869556225e-17 
 1247       1.142947311984e-10       3.489593640693e-12       1.145273740551e-13       1.287344044131e-14       3.063194858304e-15       3.037921075116e-16      -8.592859762349e-17 
 1248       1.137942162052e-10       3.511446420713e-12       5.817374138692e-14       1.286222316727e-14       3.054298942687e-15       3.062165729036e-16      -8.659525889777e-17 
 1249       1.132993425504e-10       3.533045308119e-12       1.715133237035e-16       1.285100165551e-14       3.045436438514e-15       3.086205831015e-16      -8.724859097378e-17 
 1250       1.128102369051e-10       3.554380785153e-12      -5.944749480036e-14       1.283977847710e-14       3.036607295201e-15       3.110111120307e-16      -8.788850520906e-17 
 1251       1.123270265909e-10       3.575443279907e-12      -1.206512288011e-13       1.282855621845e-14       3.027811460477e-15       3.133951788259e-16      -8.851491272983e-17 
 1252       1.118498395808e-10       3.596223166210e-12      -1.834073951445e-13       1.281733748137e-14       3.019048880387e-15       3.157798479219e-16      -8.912772443069e-17 
 1253       1.113788045006e-10       3.616710763532e-12      -2.476834604468e-13       1.280612488311e-14       3.010319499279e-15       3.181722291439e-16      -8.972685097443e-17 
 1254       1.109140506297e-10       3.636896336877e-12      -3.134466509748e-13       1.279492105635e-14       3.001623259807e-15       3.205794777991e-16      -9.031220279179e-17 
 1255       1.104557079028e-10       3.656770096680e-12      -3.806639521458e-13       1.278372864925e-14       2.992960102922e-15       3.230087947665e-16      -9.088369008125e-17 
