# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1678       5.083313385574e-11       2.298159310918e-12      -4.635053642341e-12       0.000000000000e+00       1.044814125996e-15       2.390701069386e-17       3.268338001511e-17 
 1679       5.091420726458e-11       2.279330307776e-12      -4.650765360769e-12       0.000000000000e+00       1.042554207095e-15       2.347195449820e-17       3.243554408976e-17 
 1680       5.099614091340e-11       2.260409970965e-12      -4.665359311318e-12       0.000000000000e+00       1.040300481030e-15       2.305733565683e-17       3.218577786471e-17 
 1681       5.107884482677e-11       2.241405086292e-12      -4.678833705876e-12       0.000000000000e+00       1.038052926616e-15       2.266275889882e-17       3.193411588152e-17 
 1682       5.116222859094e-11       2.222322472603e-12      -4.691186762319e-12       0.000000000000e+00       1.035811522425e-15       2.228782680237e-17       3.168059286523e-17 
 1683       5.124620135325e-11       2.203168981841e-12      -4.702416704527e-12       0.000000000000e+00       1.033576246789e-15       2.193213979157e-17       3.142524372463e-17 
 1684       5.133067182141e-11       2.183951499085e-12      -4.712521762398e-12       0.000000000000e+00       1.031347077798e-15       2.159529613300e-17       3.116810355258e-17 
 1685       5.141554826287e-11       2.164676942608e-12      -4.721500171867e-12       0.000000000000e+00       1.029123993298e-15       2.127689193245e-17       3.090920762623e-17 
 1686       5.150073850418e-11       2.145352263923e-12      -4.729350174919e-12       0.000000000000e+00       1.026906970894e-15       2.097652113154e-17       3.064859140735e-17 
 1687       5.158614993032e-11       2.125984447830e-12      -4.736070019610e-12       0.000000000000e+00       1.024695987944e-15       2.069377550442e-17       3.038629054261e-17 
 1688       5.167168948401e-11       2.106580512470e-12      -4.741657960075e-12       0.000000000000e+00       1.022491021565e-15       2.042824465441e-17       3.012234086381e-17 
 1689       5.175726366512e-11       2.087147509372e-12      -4.746112256555e-12       0.000000000000e+00       1.020292048630e-15       2.017951601072e-17       2.985677838824e-17 
 1690       5.184277852996e-11       2.067692523502e-12      -4.749431175402e-12       0.000000000000e+00       1.018099045764e-15       1.994717482504e-17       2.958963931889e-17 
 1691       5.192813969065e-11       2.048222673312e-12      -4.751612989105e-12       0.000000000000e+00       1.015911989350e-15       1.973080416827e-17       2.932096004475e-17 
 1692       5.201325231444e-11       2.028745110792e-12      -4.752655976297e-12       0.000000000000e+00       1.013730855523e-15       1.952998492716e-17       2.905077714113e-17 
 1693       5.209802112310e-11       2.009267021517e-12      -4.752558421780e-12       0.000000000000e+00       1.011555620174e-15       1.934429580098e-17       2.877912736988e-17 
 1694       5.218235039220e-11       1.989795624696e-12      -4.751318616533e-12       0.000000000000e+00       1.009386258945e-15       1.917331329820e-17       2.850604767972e-17 
 1695       5.226614395051e-11       1.970338173224e-12      -4.748934857735e-12       0.000000000000e+00       1.007222747233e-15       1.901661173314e-17       2.823157520650e-17 
 1696       5.234930517931e-11       1.950901953729e-12      -4.745405448776e-12       0.000000000000e+00       1.005065060185e-15       1.887376322263e-17       2.795574727346e-17 
 1697       5.243174455490e-11       1.931493894525e-12      -4.740731152007e-12       0.000000000000e+00       1.002913174847e-15       1.874435667629e-17       2.767860054503e-17 
 1698       5.251340234857e-11       1.912119385671e-12      -4.734922570069e-12       0.000000000000e+00       1.000767076608e-15       1.862805495289e-17       2.740016847941e-17 
 1699       5.259422612100e-11       1.892783448837e-12      -4.727992828236e-12       0.000000000000e+00       9.986267528109e-16       1.852453819013e-17       2.712048385461e-17 
 1700       5.267416319660e-11       1.873491128511e-12      -4.719955127580e-12       0.000000000000e+00       9.964921906070e-16       1.843348485327e-17       2.683957961312e-17 
 1701       5.275316066312e-11       1.854247492031e-12      -4.710822745086e-12       0.000000000000e+00       9.943633769605e-16       1.835457173252e-17       2.655748886227e-17 
 1702       5.283116537133e-11       1.835057629620e-12      -4.700609033773e-12       0.000000000000e+00       9.922402986459e-16       1.828747394058e-17       2.627424487438e-17 
 1703       5.290812393464e-11       1.815926654418e-12      -4.689327422811e-12       0.000000000000e+00       9.901229422480e-16       1.823186491004e-17       2.598988108707e-17 
 1704       5.298398272882e-11       1.796859702514e-12      -4.676991417639e-12       0.000000000000e+00       9.880112941617e-16       1.818741639088e-17       2.570443110348e-17 
 1705       5.305868789161e-11       1.777861932981e-12      -4.663614600087e-12       0.000000000000e+00       9.859053405915e-16       1.815379844790e-17       2.541792869251e-17 
 1706       5.313218532238e-11       1.758938527908e-12      -4.649210628487e-12       0.000000000000e+00       9.838050675514e-16       1.813067945817e-17       2.513040778909e-17 
 1707       5.320442068181e-11       1.740094692433e-12      -4.633793237799e-12       0.000000000000e+00       9.817104608642e-16       1.811772610853e-17       2.484190249438e-17 
 1708       5.327533939155e-11       1.721335654777e-12      -4.617376239724e-12       0.000000000000e+00       9.796215061613e-16       1.811460339302e-17       2.455244707608e-17 
 1709       5.334488663384e-11       1.702666666275e-12      -4.599973522824e-12       0.000000000000e+00       9.775381888824e-16       1.812097461033e-17       2.426207596861e-17 
 1710       5.341300735122e-11       1.684093001410e-12      -4.581599052641e-12       0.000000000000e+00       9.754604942751e-16       1.813650136127e-17       2.397082377340e-17 
 1711       5.347964624612e-11       1.665619957849e-12      -4.562266871815e-12       0.000000000000e+00       9.733884073944e-16       1.816084354624e-17       2.367872525914e-17 
 1712       5.354474778061e-11       1.647252856470e-12      -4.541991100200e-12       0.000000000000e+00       9.713219131028e-16       1.819365936266e-17       2.338581536196e-17 
 1713       5.360825617596e-11       1.628997041401e-12      -4.520785934987e-12       0.000000000000e+00       9.692609960693e-16       1.823460530246e-17       2.309212918577e-17 
 1714       5.367011541237e-11       1.610857880049e-12      -4.498665650818e-12       0.000000000000e+00       9.672056407694e-16       1.828333614952e-17       2.279770200242e-17 
 1715       5.373026922860e-11       1.592840763137e-12      -4.475644599904e-12       0.000000000000e+00       9.651558314850e-16       1.833950497711e-17       2.250256925201e-17 
 1716       5.378866112161e-11       1.574951104730e-12      -4.451737212148e-12       0.000000000000e+00       9.631115523033e-16       1.840276314541e-17       2.220676654310e-17 
 1717       5.384523434627e-11       1.557194342277e-12      -4.426957995259e-12       0.000000000000e+00       9.610727871172e-16       1.847276029888e-17       2.191032965295e-17 
 1718       5.389993191496e-11       1.539575936639e-12      -4.401321534870e-12       0.000000000000e+00       9.590395196247e-16       1.854914436380e-17       2.161329452780e-17 
 1719       5.395269659725e-11       1.522101372119e-12      -4.374842494661e-12       0.000000000000e+00       9.570117333282e-16       1.863156154569e-17       2.131569728309e-17 
 1720       5.400347091959e-11       1.504776156505e-12      -4.347535616472e-12       0.000000000000e+00       9.549894115347e-16       1.871965632674e-17       2.101757420371e-17 
 1721       5.405219716490e-11       1.487605821090e-12      -4.319415720423e-12       0.000000000000e+00       9.529725373549e-16       1.881307146335e-17       2.071896174423e-17 
 1722       5.409881737229e-11       1.470595920718e-12      -4.290497705035e-12       0.000000000000e+00       9.509610937034e-16       1.891144798350e-17       2.041989652918e-17 
 1723       5.414327333669e-11       1.453752033806e-12      -4.260796547343e-12       0.000000000000e+00       9.489550632978e-16       1.901442518426e-17       2.012041535328e-17 
 1724       5.418550660852e-11       1.437079762386e-12      -4.230327303019e-12       0.000000000000e+00       9.469544286588e-16       1.912164062924e-17       1.982055518166e-17 
 1725       5.422545849332e-11       1.420584732131e-12      -4.199105106488e-12       0.000000000000e+00       9.449591721095e-16       1.923273014603e-17       1.952035315016e-17 
 1726       5.426307005143e-11       1.404272592392e-12      -4.167145171047e-12       0.000000000000e+00       9.429692757753e-16       1.934732782369e-17       1.921984656551e-17 
 1727       5.429828209767e-11       1.388149016232e-12      -4.134462788983e-12       0.000000000000e+00       9.409847215834e-16       1.946506601017e-17       1.891907290564e-17 
 1728       5.433103520095e-11       1.372219700453e-12      -4.101073331690e-12       0.000000000000e+00       9.390054912624e-16       1.958557530979e-17       1.861806981986e-17 
 1729       5.436126968396e-11       1.356490365637e-12      -4.066992249792e-12       0.000000000000e+00       9.370315663420e-16       1.970848458072e-17       1.831687512917e-17 
 1730       5.438892562280e-11       1.340966756174e-12      -4.032235073254e-12       0.000000000000e+00       9.350629281528e-16       1.983342093238e-17       1.801552682646e-17 
 1731       5.441394284669e-11       1.325654640296e-12      -3.996817411506e-12       0.000000000000e+00       9.330995578257e-16       1.996000972295e-17       1.771406307678e-17 
 1732       5.443626093757e-11       1.310559810109e-12      -3.960754953560e-12       0.000000000000e+00       9.311414362918e-16       2.008787455682e-17       1.741252221757e-17 
 1733       5.445581922978e-11       1.295688081631e-12      -3.924063468126e-12       0.000000000000e+00       9.291885442815e-16       2.021663728203e-17       1.711094275890e-17 
 1734       5.447255680974e-11       1.281045294817e-12      -3.886758803733e-12       0.000000000000e+00       9.272408623251e-16       2.034591798772e-17       1.680936338376e-17 
 1735       5.448641251557e-11       1.266637313601e-12      -3.848856888847e-12       0.000000000000e+00       9.252983707514e-16       2.047533500164e-17       1.650782294824e-17 
 1736       5.449733502993e-11       1.252469258282e-12      -3.810374118161e-12       0.000000000000e+00       9.233610509639e-16       2.060459951716e-17       1.620635762693e-17 
 1737       5.450531325221e-11       1.238543195573e-12      -3.771328514804e-12       0.000000000000e+00       9.214288892790e-16       2.073380035181e-17       1.590499232208e-17 
 1738       5.451034618163e-11       1.224860429151e-12      -3.731738578163e-12       0.000000000000e+00       9.195018731195e-16       2.086312158383e-17       1.560374918255e-17 
 1739       5.451243284741e-11       1.211422265532e-12      -3.691622898735e-12       0.000000000000e+00       9.175799897409e-16       2.099274814161e-17       1.530265045216e-17 
 1740       5.451157230881e-11       1.198230014075e-12      -3.651000158259e-12       0.000000000000e+00       9.156632262313e-16       2.112286580496e-17       1.500171846992e-17 
 1741       5.450776365519e-11       1.185284986980e-12      -3.609889129849e-12       0.000000000000e+00       9.137515695111e-16       2.125366120629e-17       1.470097567012e-17 
 1742       5.450100600609e-11       1.172588499295e-12      -3.568308678130e-12       0.000000000000e+00       9.118450063327e-16       2.138532183185e-17       1.440044458243e-17 
 1743       5.449129851125e-11       1.160141868917e-12      -3.526277759368e-12       0.000000000000e+00       9.099435232801e-16       2.151803602294e-17       1.410014783210e-17 
 1744       5.447864035070e-11       1.147946416594e-12      -3.483815421608e-12       0.000000000000e+00       9.080471067689e-16       2.165199297719e-17       1.380010814005e-17 
 1745       5.446303073482e-11       1.136003465928e-12      -3.440940804804e-12       0.000000000000e+00       9.061557430454e-16       2.178738274969e-17       1.350034832300e-17 
 1746       5.444446890438e-11       1.124314343376e-12      -3.397673140954e-12       0.000000000000e+00       9.042694181870e-16       2.192439625430e-17       1.320089129362e-17 
 1747       5.442295413061e-11       1.112880378256e-12      -3.354031754234e-12       0.000000000000e+00       9.023881181014e-16       2.206322526483e-17       1.290176006065e-17 
 1748       5.439848571528e-11       1.101702902746e-12      -3.310036061132e-12       0.000000000000e+00       9.005118285264e-16       2.220406241627e-17       1.260297772903e-17 
 1749       5.437106299070e-11       1.090783251888e-12      -3.265705570579e-12       0.000000000000e+00       8.986405350297e-16       2.234710120603e-17       1.230456750005e-17 
 1750       5.434068531986e-11       1.080122763590e-12      -3.221059884087e-12       0.000000000000e+00       8.967742230085e-16       2.249253599514e-17       1.200655267146e-17 
 1751       5.430735209643e-11       1.069722778629e-12      -3.176118695878e-12       0.000000000000e+00       8.949128776893e-16       2.264056200949e-17       1.170895663760e-17 
 1752       5.427106274483e-11       1.059584640655e-12      -3.130901793022e-12       0.000000000000e+00       8.930564841276e-16       2.279137534105e-17       1.141180288956e-17 
 1753       5.423181672030e-11       1.049709696189e-12      -3.085429055568e-12       0.000000000000e+00       8.912050272072e-16       2.294517294910e-17       1.111511501530e-17 
 1754       5.418961350898e-11       1.040099294631e-12      -3.039720456676e-12       0.000000000000e+00       8.893584916405e-16       2.310215266144e-17       1.081891669975e-17 
 1755       5.414445262791e-11       1.030754788257e-12      -2.993796062755e-12       0.000000000000e+00       8.875168619679e-16       2.326251317563e-17       1.052323172499e-17 
 1756       5.409633362515e-11       1.021677532226e-12      -2.947676033595e-12       0.000000000000e+00       8.856801225573e-16       2.342645406019e-17       1.022808397034e-17 
 1757       5.404525607982e-11       1.012868884581e-12      -2.901380622498e-12       0.000000000000e+00       8.838482576041e-16       2.359417575586e-17       9.933497412541e-18 
 1758       5.399121960212e-11       1.004330206251e-12      -2.854930176416e-12       0.000000000000e+00       8.820212511310e-16       2.376587957680e-17       9.639496125833e-18 
 1759       5.393422383346e-11       9.960628610528e-13      -2.808345136081e-12       0.000000000000e+00       8.801990869871e-16       2.394176771181e-17       9.346104282120e-18 
 1760       5.387426844646e-11       9.880682156962e-13      -2.761646036139e-12       0.000000000000e+00       8.783817488482e-16       2.412204322557e-17       9.053346151093e-18 
 1761       5.381135314506e-11       9.803476397836e-13      -2.714853505287e-12       0.000000000000e+00       8.765692202162e-16       2.430691005985e-17       8.761246100363e-18 
 1762       5.374547766451e-11       9.729025058141e-13      -2.667988266404e-12       0.000000000000e+00       8.747614844190e-16       2.449657303475e-17       8.469828595592e-18 
 1763       5.367664177151e-11       9.657341891854e-13      -2.621071136683e-12       0.000000000000e+00       8.729585246100e-16       2.469123784991e-17       8.179118200624e-18 
 1764       5.360484526422e-11       9.588440681967e-13      -2.574123027769e-12       0.000000000000e+00       8.711603237676e-16       2.489111108573e-17       7.889139577618e-18 
 1765       5.353008797233e-11       9.522335240508e-13      -2.527164945888e-12       0.000000000000e+00       8.693668646956e-16       2.509640020461e-17       7.599917487182e-18 
 1766       5.345236975710e-11       9.459039408568e-13      -2.480217991985e-12       0.000000000000e+00       8.675781300221e-16       2.530731355218e-17       7.311476788499e-18 
 1767       5.337169051147e-11       9.398567056326e-13      -2.433303361854e-12       0.000000000000e+00       8.657941021997e-16       2.552406035848e-17       7.023842439467e-18 
 1768       5.328805016007e-11       9.340932083075e-13      -2.386442346275e-12       0.000000000000e+00       8.640147635049e-16       2.574685073925e-17       6.737039496822e-18 
 1769       5.320144865931e-11       9.286148417243e-13      -2.339656331144e-12       0.000000000000e+00       8.622400960380e-16       2.597589569710e-17       6.451093116276e-18 
 1770       5.311188599742e-11       9.234230016423e-13      -2.292966797608e-12       0.000000000000e+00       8.604700817229e-16       2.621140712274e-17       6.166028552649e-18 
 1771       5.301936219452e-11       9.185190867395e-13      -2.246395322202e-12       0.000000000000e+00       8.587047023062e-16       2.645359779625e-17       5.881871159997e-18 
 1772       5.292387730267e-11       9.139044986152e-13      -2.199963576978e-12       0.000000000000e+00       8.569439393577e-16       2.670268138824e-17       5.598646391747e-18 
 1773       5.282543140595e-11       9.095806417922e-13      -2.153693329639e-12       0.000000000000e+00       8.551877742695e-16       2.695887246112e-17       5.316379800825e-18 
 1774       5.272402462050e-11       9.055489237199e-13      -2.107606443677e-12       0.000000000000e+00       8.534361882560e-16       2.722238647031e-17       5.035097039794e-18 
 1775       5.261966387365e-11       9.018100978410e-13      -2.061723337868e-12       0.000000000000e+00       8.516891636878e-16       2.749338390514e-17       4.754822016358e-18 
 1776       5.251238330235e-11       8.983622868671e-13      -2.016058350621e-12       0.000000000000e+00       8.499466881067e-16       2.777180220560e-17       4.475571342994e-18 
 1777       5.240222402302e-11       8.952029432122e-13      -1.970624337683e-12       0.000000000000e+00       8.482087502435e-16       2.805752246240e-17       4.197359841827e-18 
 1778       5.228922736808e-11       8.923295044267e-13      -1.925434209375e-12       0.000000000000e+00       8.464753386860e-16       2.835042515057e-17       3.920202385162e-18 
 1779       5.217343488623e-11       8.897393931747e-13      -1.880500930671e-12       0.000000000000e+00       8.447464418787e-16       2.865039012858e-17       3.644113895548e-18 
 1780       5.205488834281e-11       8.874300172114e-13      -1.835837521271e-12       0.000000000000e+00       8.430220481230e-16       2.895729663744e-17       3.369109345834e-18 
 1781       5.193362972009e-11       8.853987693609e-13      -1.791457055676e-12       0.000000000000e+00       8.413021455766e-16       2.927102329979e-17       3.095203759235e-18 
 1782       5.180970121762e-11       8.836430274933e-13      -1.747372663264e-12       0.000000000000e+00       8.395867222532e-16       2.959144811900e-17       2.822412209394e-18 
 1783       5.168314525248e-11       8.821601545025e-13      -1.703597528363e-12       0.000000000000e+00       8.378757660224e-16       2.991844847827e-17       2.550749820441e-18 
 1784       5.155400445968e-11       8.809474982834e-13      -1.660144890328e-12       0.000000000000e+00       8.361692646094e-16       3.025190113973e-17       2.280231767056e-18 
 1785       5.142232169243e-11       8.800023917098e-13      -1.617028043617e-12       0.000000000000e+00       8.344672055949e-16       3.059168224351e-17       2.010873274531e-18 
 1786       5.128814002244e-11       8.793221526114e-13      -1.574260337861e-12       0.000000000000e+00       8.327695764145e-16       3.093766730689e-17       1.742689618831e-18 
 1787       5.115150274030e-11       8.789040837517e-13      -1.531855177946e-12       0.000000000000e+00       8.310763643586e-16       3.128973122334e-17       1.475696126656e-18 
 1788       5.101245335575e-11       8.787454728054e-13      -1.489826024080e-12       0.000000000000e+00       8.293875565724e-16       3.164774826168e-17       1.209908175503e-18 
 1789       5.087103559799e-11       8.788435923355e-13      -1.448186391877e-12       0.000000000000e+00       8.277031400552e-16       3.201159206512e-17       9.453411937262e-19 
 1790       5.072729341604e-11       8.791956997715e-13      -1.406949852425e-12       0.000000000000e+00       8.260231016606e-16       3.238113565038e-17       6.820106605999e-19 
 1791       5.058127097902e-11       8.797990373861e-13      -1.366130032361e-12       0.000000000000e+00       8.243474280957e-16       3.275625140679e-17       4.199321063804e-19 
 1792       5.043301267649e-11       8.806508322735e-13      -1.325740613953e-12       0.000000000000e+00       8.226761059216e-16       3.313681109541e-17       1.591211123669e-19 
 1793       5.028256311876e-11       8.817482963262e-13      -1.285795335167e-12       0.000000000000e+00       8.210091215522e-16       3.352268584807e-17      -1.004066890367e-19 
 1794       5.012996713720e-11       8.830886262128e-13      -1.246307989747e-12       0.000000000000e+00       8.193464612549e-16       3.391374616651e-17      -3.586356142599e-19 
 1795       4.997526978456e-11       8.846690033556e-13      -1.207292427286e-12       0.000000000000e+00       8.176881111496e-16       3.430986192150e-17      -6.155499285041e-19 
 1796       4.981851633530e-11       8.864865939078e-13      -1.168762553307e-12       0.000000000000e+00       8.160340572089e-16       3.471090235187e-17      -8.711338456810e-19 
 1797       4.965975228590e-11       8.885385487312e-13      -1.130732329330e-12       0.000000000000e+00       8.143842852576e-16       3.511673606365e-17      -1.125371528351e-18 
 1798       4.949902335516e-11       8.908220033737e-13      -1.093215772954e-12       0.000000000000e+00       8.127387809726e-16       3.552723102919e-17      -1.378247087661e-18 
 1799       4.933637548456e-11       8.933340780466e-13      -1.056226957930e-12       0.000000000000e+00       8.110975298826e-16       3.594225458620e-17      -1.629744583284e-18 
 1800       4.917185483853e-11       8.960718776023e-13      -1.019780014233e-12       0.000000000000e+00       8.094605173676e-16       3.636167343689e-17      -1.879848023356e-18 
 1801       4.900550780481e-11       8.990324915116e-13      -9.838891281398e-13       0.000000000000e+00       8.078277286591e-16       3.678535364705e-17      -2.128541364415e-18 
 1802       4.883738099471e-11       9.022129938414e-13      -9.485685423048e-13       0.000000000000e+00       8.061991488396e-16       3.721316064517e-17      -2.375808511339e-18 
 1803       4.866752124351e-11       9.056104432320e-13      -9.138325558327e-13       0.000000000000e+00       8.045747628422e-16       3.764495922149e-17      -2.621633317286e-18 
 1804       4.849597561069e-11       9.092218828748e-13      -8.796955243546e-13       0.000000000000e+00       8.029545554507e-16       3.808061352716e-17      -2.865999583629e-18 
 1805       4.832279138033e-11       9.130443404896e-13      -8.461718601029e-13       0.000000000000e+00       8.013385112990e-16       3.851998707329e-17      -3.108891059898e-18 
 1806       4.814801606134e-11       9.170748283020e-13      -8.132760319862e-13       0.000000000000e+00       7.997266148711e-16       3.896294273006e-17      -3.350291443717e-18 
 1807       4.797169738786e-11       9.213103430213e-13      -7.810225656645e-13       0.000000000000e+00       7.981188505005e-16       3.940934272583e-17      -3.590184380741e-18 
 1808       4.779388331953e-11       9.257478658175e-13      -7.494260436241e-13       0.000000000000e+00       7.965152023706e-16       3.985904864622e-17      -3.828553464595e-18 
 1809       4.761462204182e-11       9.303843622993e-13      -7.185011052525e-13       0.000000000000e+00       7.949156545136e-16       4.031192143323e-17      -4.065382236813e-18 
 1810       4.743396196634e-11       9.352167824909e-13      -6.882624469134e-13       0.000000000000e+00       7.933201908109e-16       4.076782138432e-17      -4.300654186779e-18 
 1811       4.725195173118e-11       9.402420608104e-13      -6.587248220218e-13       0.000000000000e+00       7.917287949927e-16       4.122660815149e-17      -4.534352751657e-18 
 1812       4.706864020119e-11       9.454571160465e-13      -6.299030411192e-13       0.000000000000e+00       7.901414506374e-16       4.168814074044e-17      -4.766461316340e-18 
 1813       4.688407646833e-11       9.508588513362e-13      -6.018119719479e-13       0.000000000000e+00       7.885581411717e-16       4.215227750958e-17      -4.996963213380e-18 
 1814       4.669831028174e-11       9.564439371318e-13      -5.744642211172e-13       0.000000000000e+00       7.869788515673e-16       4.261890583149e-17      -5.225842321125e-18 
 1815       4.651139334117e-11       9.622081582312e-13      -5.478631585000e-13       0.000000000000e+00       7.854035734455e-16       4.308803134035e-17      -5.453084863510e-18 
 1816       4.632337801457e-11       9.681470614353e-13      -5.220098367128e-13       0.000000000000e+00       7.838323000133e-16       4.355968940262e-17      -5.678677624661e-18 
 1817       4.613431690970e-11       9.742561720498e-13      -4.969053044081e-13       0.000000000000e+00       7.822650243697e-16       4.403391552035e-17      -5.902607351981e-18 
 1818       4.594426287438e-11       9.805309938548e-13      -4.725506062647e-13       0.000000000000e+00       7.807017395058e-16       4.451074533127e-17      -6.124860756106e-18 
 1819       4.575326899689e-11       9.869670090749e-13      -4.489467829781e-13       0.000000000000e+00       7.791424383045e-16       4.499021460906e-17      -6.345424510865e-18 
 1820       4.556138860626e-11       9.935596783481e-13      -4.260948712513e-13       0.000000000000e+00       7.775871135401e-16       4.547235926346e-17      -6.564285253247e-18 
 1821       4.536867527260e-11       1.000304440696e-12      -4.039959037850e-13       0.000000000000e+00       7.760357578784e-16       4.595721534048e-17      -6.781429583352e-18 
 1822       4.517518280747e-11       1.007196713493e-12      -3.826509092684e-13       0.000000000000e+00       7.744883638767e-16       4.644481902258e-17      -6.996844064359e-18 
 1823       4.498096526419e-11       1.014231892435e-12      -3.620609123694e-13       0.000000000000e+00       7.729449239829e-16       4.693520662884e-17      -7.210515222479e-18 
 1824       4.478607693817e-11       1.021405351512e-12      -3.422269337252e-13       0.000000000000e+00       7.714054305358e-16       4.742841461514e-17      -7.422429546923e-18 
 1825       4.459057236724e-11       1.028712442974e-12      -3.231499899329e-13       0.000000000000e+00       7.698698757650e-16       4.792447957434e-17      -7.632573489854e-18 
 1826       4.439450633200e-11       1.036148497302e-12      -3.048310935399e-13       0.000000000000e+00       7.683382517905e-16       4.842343823647e-17      -7.840933466354e-18 
 1827       4.419793385616e-11       1.043708823180e-12      -2.872712530344e-13       0.000000000000e+00       7.668105506225e-16       4.892532746888e-17      -8.047495854381e-18 
 1828       4.400091020683e-11       1.051388707460e-12      -2.704714728359e-13       0.000000000000e+00       7.652867641611e-16       4.943018427645e-17      -8.252246994728e-18 
 1829       4.380349089489e-11       1.059183415134e-12      -2.544327532857e-13       0.000000000000e+00       7.637668841964e-16       4.993804580175e-17      -8.455173190984e-18 
 1830       4.360573167533e-11       1.067088189305e-12      -2.391560906376e-13       0.000000000000e+00       7.622509024083e-16       5.044894932523e-17      -8.656260709499e-18 
 1831       4.340768854755e-11       1.075098251155e-12      -2.246424770479e-13       0.000000000000e+00       7.607388103660e-16       5.096293226538e-17      -8.855495779334e-18 
 1832       4.320941775571e-11       1.083208799913e-12      -2.108929005665e-13       0.000000000000e+00       7.592305995279e-16       5.148003217894e-17      -9.052864592232e-18 
 1833       4.301097578909e-11       1.091415012827e-12      -1.979083451268e-13       0.000000000000e+00       7.577262612417e-16       5.200028676104e-17      -9.248353302570e-18 
 1834       4.281241938235e-11       1.099712045135e-12      -1.856897905368e-13       0.000000000000e+00       7.562257867437e-16       5.252373384542e-17      -9.441948027325e-18 
 1835       4.261380551596e-11       1.108095030030e-12      -1.742382124691e-13       0.000000000000e+00       7.547291671593e-16       5.305041140457e-17      -9.633634846028e-18 
 1836       4.241519141644e-11       1.116559078632e-12      -1.635545824516e-13       0.000000000000e+00       7.532363935021e-16       5.358035754994e-17      -9.823399800731e-18 
 1837       4.221663455677e-11       1.125099279959e-12      -1.536398678583e-13       0.000000000000e+00       7.517474566740e-16       5.411361053210e-17      -1.001122889596e-17 
 1838       4.201819265667e-11       1.133710700894e-12      -1.444950318990e-13       0.000000000000e+00       7.502623474652e-16       5.465020874092e-17      -1.019710809869e-17 
 1839       4.181992368297e-11       1.142388386156e-12      -1.361210336107e-13       0.000000000000e+00       7.487810565538e-16       5.519019070577e-17      -1.038102333827e-17 
 1840       4.162188584990e-11       1.151127358270e-12      -1.285188278474e-13       0.000000000000e+00       7.473035745054e-16       5.573359509565e-17      -1.056296050644e-17 
 1841       4.142413761948e-11       1.159922617536e-12      -1.216893652712e-13       0.000000000000e+00       7.458298917734e-16       5.628046071944e-17      -1.074290545723e-17 
 1842       4.122673770179e-11       1.168769141997e-12      -1.156335923422e-13       0.000000000000e+00       7.443599986985e-16       5.683082652601e-17      -1.092084400696e-17 
 1843       4.102974505536e-11       1.177661887411e-12      -1.103524513093e-13       0.000000000000e+00       7.428938855084e-16       5.738473160443e-17      -1.109676193419e-17 
 1844       4.083321888746e-11       1.186595787220e-12      -1.058468802010e-13       0.000000000000e+00       7.414315423180e-16       5.794221518417e-17      -1.127064497969e-17 
 1845       4.063721865449e-11       1.195565752519e-12      -1.021178128151e-13       0.000000000000e+00       7.399729591287e-16       5.850331663523e-17      -1.144247884635e-17 
 1846       4.044180406222e-11       1.204566672026e-12      -9.916617871012e-14       0.000000000000e+00       7.385181258286e-16       5.906807546836e-17      -1.161224919923e-17 
 1847       4.024703506621e-11       1.213593412050e-12      -9.699290319504e-14       0.000000000000e+00       7.370670321923e-16       5.963653133522e-17      -1.177994166543e-17 
 1848       4.005297187212e-11       1.222640816465e-12      -9.559890732026e-14       0.000000000000e+00       7.356196678805e-16       6.020872402855e-17      -1.194554183410e-17 
 1849       3.985967493601e-11       1.231703706674e-12      -9.498510786791e-14       0.000000000000e+00       7.341760224397e-16       6.078469348238e-17      -1.210903525641e-17 
 1850       3.966720496471e-11       1.240776881581e-12      -9.515241734239e-14       0.000000000000e+00       7.327360853024e-16       6.136447977218e-17      -1.227040744547e-17 
 1851       3.947562291615e-11       1.249855117562e-12      -9.610174396089e-14       0.000000000000e+00       7.312998457868e-16       6.194812311504e-17      -1.242964387631e-17 
 1852       3.928498999966e-11       1.258933168434e-12      -9.783399164381e-14       0.000000000000e+00       7.298672930963e-16       6.253566386987e-17      -1.258672998583e-17 
 1853       3.909536273580e-11       1.268006038224e-12      -1.003483460808e-13       0.000000000000e+00       7.284384149590e-16       6.312709922532e-17      -1.274165299325e-17 
 1854       3.890677809235e-11       1.277069801910e-12      -1.036371181481e-13       0.000000000000e+00       7.270131935337e-16       6.372225288923e-17      -1.289440737701e-17 
 1855       3.871926823156e-11       1.286120791102e-12      -1.076908597476e-13       0.000000000000e+00       7.255916094713e-16       6.432090437044e-17      -1.304498944105e-17 
 1856       3.853286544023e-11       1.295155321809e-12      -1.125000739655e-13       0.000000000000e+00       7.241736432719e-16       6.492283219618e-17      -1.319339549826e-17 
