# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1403       9.337820094401e-11       3.672939829537e-12      -2.326984537140e-12       0.000000000000e+00       4.083378715056e-16       1.727993256774e-16      -4.262339423588e-17 
 1404       9.298651401945e-11       3.691536657556e-12      -2.388836006922e-12       0.000000000000e+00       4.071489882951e-16       1.740451535350e-16      -4.276166780043e-17 
 1405       9.260049065712e-11       3.709831432804e-12      -2.451650297178e-12       0.000000000000e+00       4.059643812014e-16       1.752819298440e-16      -4.289481799066e-17 
 1406       9.222016426997e-11       3.727817619901e-12      -2.515398418251e-12       0.000000000000e+00       4.047840315278e-16       1.765092492105e-16      -4.302292710063e-17 
 1407       9.184556834143e-11       3.745488652316e-12      -2.580051200054e-12       0.000000000000e+00       4.036079203400e-16       1.777267041365e-16      -4.314607798952e-17 
 1408       9.147673642545e-11       3.762837932315e-12      -2.645579291749e-12       0.000000000000e+00       4.024360284649e-16       1.789338850163e-16      -4.326435408263e-17 
 1409       9.111370214655e-11       3.779858830912e-12      -2.711953161412e-12       0.000000000000e+00       4.012683364901e-16       1.801303801335e-16      -4.337783937248e-17 
 1410       9.075649919984e-11       3.796544687814e-12      -2.779143095707e-12       0.000000000000e+00       4.001048247639e-16       1.813157756566e-16      -4.348661841985e-17 
 1411       9.040516135112e-11       3.812888811372e-12      -2.847119199555e-12       0.000000000000e+00       3.989454733945e-16       1.824896556361e-16      -4.359077635488e-17 
 1412       9.005972243688e-11       3.828884478525e-12      -2.915851395808e-12       0.000000000000e+00       3.977902622492e-16       1.836516020001e-16      -4.369039887807e-17 
 1413       8.972021636438e-11       3.844524934756e-12      -2.985309424915e-12       0.000000000000e+00       3.966391709542e-16       1.848011945517e-16      -4.378557226140e-17 
 1414       8.938667711170e-11       3.859803394033e-12      -3.055462844597e-12       0.000000000000e+00       3.954921788942e-16       1.859380109644e-16      -4.387638334937e-17 
 1415       8.905913872776e-11       3.874713038760e-12      -3.126281029515e-12       0.000000000000e+00       3.943492652115e-16       1.870616267791e-16      -4.396291956005e-17 
 1416       8.873763533240e-11       3.889247019728e-12      -3.197733170944e-12       0.000000000000e+00       3.932104088057e-16       1.881716154004e-16      -4.404526888617e-17 
 1417       8.842220111642e-11       3.903398456059e-12      -3.269788276441e-12       0.000000000000e+00       3.920755883333e-16       1.892675480928e-16      -4.412351989616e-17 
 1418       8.811287034161e-11       3.917160435156e-12      -3.342415169515e-12       0.000000000000e+00       3.909447822068e-16       1.903489939772e-16      -4.419776173520e-17 
 1419       8.780967734084e-11       3.930526012654e-12      -3.415582489304e-12       0.000000000000e+00       3.898179685947e-16       1.914155200274e-16      -4.426808412634e-17 
 1420       8.751265651804e-11       3.943488212363e-12      -3.489258690237e-12       0.000000000000e+00       3.886951254205e-16       1.924666910662e-16      -4.433457737149e-17 
 1421       8.722184234835e-11       3.956040026221e-12      -3.563412041713e-12       0.000000000000e+00       3.875762303624e-16       1.935020697623e-16      -4.439733235252e-17 
 1422       8.693726937807e-11       3.968174414242e-12      -3.638010627765e-12       0.000000000000e+00       3.864612608528e-16       1.945212166261e-16      -4.445644053235e-17 
 1423       8.665897222475e-11       3.979884304461e-12      -3.713022346737e-12       0.000000000000e+00       3.853501940778e-16       1.955236900065e-16      -4.451199395592e-17 
 1424       8.638697363499e-11       3.991163683188e-12      -3.788416045954e-12       0.000000000000e+00       3.842430089338e-16       1.965091317327e-16      -4.456406869842e-17 
 1425       8.612124852335e-11       4.002010878115e-12      -3.864164939151e-12       0.000000000000e+00       3.831396919214e-16       1.974775250099e-16      -4.461267502140e-17 
 1426       8.586175956423e-11       4.012425308821e-12      -3.940243223491e-12       0.000000000000e+00       3.820402313113e-16       1.984289391650e-16      -4.465780670680e-17 
 1427       8.560846909989e-11       4.022406399547e-12      -4.016624947479e-12       0.000000000000e+00       3.809446151916e-16       1.993634442430e-16      -4.469945756358e-17 
 1428       8.536133913987e-11       4.031953579202e-12      -4.093284010701e-12       0.000000000000e+00       3.798528314680e-16       2.002811110082e-16      -4.473762142778e-17 
 1429       8.512033136030e-11       4.041066281381e-12      -4.170194163565e-12       0.000000000000e+00       3.787648678628e-16       2.011820109458e-16      -4.477229216257e-17 
 1430       8.488540710325e-11       4.049743944376e-12      -4.247329007035e-12       0.000000000000e+00       3.776807119151e-16       2.020662162632e-16      -4.480346365839e-17 
 1431       8.465652737606e-11       4.057986011190e-12      -4.324661992371e-12       0.000000000000e+00       3.766003509799e-16       2.029337998920e-16      -4.483112983300e-17 
 1432       8.443365285069e-11       4.065791929547e-12      -4.402166420869e-12       0.000000000000e+00       3.755237722279e-16       2.037848354885e-16      -4.485528463155e-17 
 1433       8.421674386308e-11       4.073161151907e-12      -4.479815443594e-12       0.000000000000e+00       3.744509626452e-16       2.046193974361e-16      -4.487592202673e-17 
 1434       8.400576041247e-11       4.080093135479e-12      -4.557582061123e-12       0.000000000000e+00       3.733819090326e-16       2.054375608462e-16      -4.489303601876e-17 
 1435       8.380066216074e-11       4.086587342234e-12      -4.635439123278e-12       0.000000000000e+00       3.723165980057e-16       2.062394015598e-16      -4.490662063554e-17 
 1436       8.360140843179e-11       4.092643238916e-12      -4.713359328869e-12       0.000000000000e+00       3.712550159937e-16       2.070249961490e-16      -4.491666993271e-17 
 1437       8.340795821083e-11       4.098260297056e-12      -4.791315225429e-12       0.000000000000e+00       3.701971492399e-16       2.077944219184e-16      -4.492317799375e-17 
 1438       8.322027014375e-11       4.103437992986e-12      -4.869279208952e-12       0.000000000000e+00       3.691429838007e-16       2.085477569066e-16      -4.492613893002e-17 
 1439       8.303830253648e-11       4.108175807849e-12      -4.947223523634e-12       0.000000000000e+00       3.680925055453e-16       2.092850798877e-16      -4.492554688091e-17 
 1440       8.286201335431e-11       4.112473227615e-12      -5.025120261604e-12       0.000000000000e+00       3.670457001554e-16       2.100064703727e-16      -4.492139601385e-17 
 1441       8.269136022121e-11       4.116329743092e-12      -5.102941362670e-12       0.000000000000e+00       3.660025531250e-16       2.107120086107e-16      -4.491368052447e-17 
 1442       8.252630041924e-11       4.119744849939e-12      -5.180658614053e-12       0.000000000000e+00       3.649630497593e-16       2.114017755911e-16      -4.490239463660e-17 
 1443       8.236679088783e-11       4.122718048679e-12      -5.258243650126e-12       0.000000000000e+00       3.639271751752e-16       2.120758530440e-16      -4.488753260243e-17 
 1444       8.221278822314e-11       4.125248844712e-12      -5.335667952148e-12       0.000000000000e+00       3.628949143001e-16       2.127343234426e-16      -4.486908870255e-17 
 1445       8.206424867741e-11       4.127336748328e-12      -5.412902848010e-12       0.000000000000e+00       3.618662518720e-16       2.133772700042e-16      -4.484705724604e-17 
 1446       8.192112815833e-11       4.128981274718e-12      -5.489919511966e-12       0.000000000000e+00       3.608411724391e-16       2.140047766918e-16      -4.482143257055e-17 
 1447       8.178338222831e-11       4.130181943991e-12      -5.566688964372e-12       0.000000000000e+00       3.598196603589e-16       2.146169282153e-16      -4.479220904241e-17 
 1448       8.165096610389e-11       4.130938281182e-12      -5.643182071428e-12       0.000000000000e+00       3.588016997984e-16       2.152138100333e-16      -4.475938105667e-17 
 1449       8.152383465506e-11       4.131249816269e-12      -5.719369544911e-12       0.000000000000e+00       3.577872747333e-16       2.157955083543e-16      -4.472294303723e-17 
 1450       8.140194240459e-11       4.131116084182e-12      -5.795221941918e-12       0.000000000000e+00       3.567763689478e-16       2.163621101385e-16      -4.468288943688e-17 
 1451       8.128524352740e-11       4.130536624818e-12      -5.870709664599e-12       0.000000000000e+00       3.557689660341e-16       2.169137030988e-16      -4.463921473741e-17 
 1452       8.117369184987e-11       4.129510983056e-12      -5.945802959896e-12       0.000000000000e+00       3.547650493920e-16       2.174503757024e-16      -4.459191344969e-17 
 1453       8.106724084921e-11       4.128038708764e-12      -6.020471919286e-12       0.000000000000e+00       3.537646022285e-16       2.179722171727e-16      -4.454098011376e-17 
 1454       8.096584365279e-11       4.126119356818e-12      -6.094686478511e-12       0.000000000000e+00       3.527676075575e-16       2.184793174901e-16      -4.448640929887e-17 
 1455       8.086945303749e-11       4.123752487110e-12      -6.168416417323e-12       0.000000000000e+00       3.517740481993e-16       2.189717673938e-16      -4.442819560363e-17 
 1456       8.077802142902e-11       4.120937664565e-12      -6.241631359217e-12       0.000000000000e+00       3.507839067801e-16       2.194496583832e-16      -4.436633365604e-17 
 1457       8.069150090131e-11       4.117674459150e-12      -6.314300771173e-12       0.000000000000e+00       3.497971657318e-16       2.199130827194e-16      -4.430081811361e-17 
 1458       8.060984317580e-11       4.113962445890e-12      -6.386393963391e-12       0.000000000000e+00       3.488138072915e-16       2.203621334266e-16      -4.423164366341e-17 
 1459       8.053299962081e-11       4.109801204878e-12      -6.457880089028e-12       0.000000000000e+00       3.478338135011e-16       2.207969042937e-16      -4.415880502218e-17 
 1460       8.046092125089e-11       4.105190321291e-12      -6.528728143942e-12       0.000000000000e+00       3.468571662068e-16       2.212174898754e-16      -4.408229693640e-17 
 1461       8.039355872615e-11       4.100129385399e-12      -6.598906966422e-12       0.000000000000e+00       3.458838470588e-16       2.216239854941e-16      -4.400211418237e-17 
 1462       8.033086235158e-11       4.094617992582e-12      -6.668385236933e-12       0.000000000000e+00       3.449138375112e-16       2.220164872409e-16      -4.391825156632e-17 
 1463       8.027277775074e-11       4.088656512910e-12      -6.737134396996e-12       0.000000000000e+00       3.439471203980e-16       2.223951030746e-16      -4.383070697231e-17 
 1464       8.021923284060e-11       4.082248408274e-12      -6.805137438306e-12       0.000000000000e+00       3.429836846824e-16       2.227599862345e-16      -4.373949053932e-17 
 1465       8.017015072514e-11       4.075397938448e-12      -6.872380200959e-12       0.000000000000e+00       3.420235207544e-16       2.231113021644e-16      -4.364461557608e-17 
 1466       8.012545400836e-11       4.068109393674e-12      -6.938848462179e-12       0.000000000000e+00       3.410666188581e-16       2.234492174476e-16      -4.354609552181e-17 
 1467       8.008506479337e-11       4.060387094718e-12      -7.004527936223e-12       0.000000000000e+00       3.401129690910e-16       2.237738998095e-16      -4.344394394646e-17 
 1468       8.004890468151e-11       4.052235392926e-12      -7.069404274277e-12       0.000000000000e+00       3.391625614036e-16       2.240855181192e-16      -4.333817455096e-17 
 1469       8.001689477140e-11       4.043658670282e-12      -7.133463064364e-12       0.000000000000e+00       3.382153855998e-16       2.243842423917e-16      -4.322880116751e-17 
 1470       7.998895565810e-11       4.034661339462e-12      -7.196689831239e-12       0.000000000000e+00       3.372714313356e-16       2.246702437902e-16      -4.311583775977e-17 
 1471       7.996500743218e-11       4.025247843890e-12      -7.259070036294e-12       0.000000000000e+00       3.363306881196e-16       2.249436946280e-16      -4.299929842319e-17 
 1472       7.994496967881e-11       4.015422657796e-12      -7.320589077460e-12       0.000000000000e+00       3.353931453121e-16       2.252047683704e-16      -4.287919738520e-17 
 1473       7.992876147690e-11       4.005190286268e-12      -7.381232289107e-12       0.000000000000e+00       3.344587921252e-16       2.254536396373e-16      -4.275554900549e-17 
 1474       7.991630139816e-11       3.994555265311e-12      -7.440984941947e-12       0.000000000000e+00       3.335276176224e-16       2.256904842046e-16      -4.262836777627e-17 
 1475       7.990750750622e-11       3.983522161905e-12      -7.499832242932e-12       0.000000000000e+00       3.325996107179e-16       2.259154790070e-16      -4.249766832251e-17 
 1476       7.990229735571e-11       3.972095574054e-12      -7.557759335161e-12       0.000000000000e+00       3.316747601770e-16       2.261288021394e-16      -4.236346540222e-17 
 1477       7.990058799141e-11       3.960280130850e-12      -7.614751297776e-12       0.000000000000e+00       3.307530546150e-16       2.263306328595e-16      -4.222577390667e-17 
 1478       7.990229594728e-11       3.948080492522e-12      -7.670793145870e-12       0.000000000000e+00       3.298344824975e-16       2.265211515895e-16      -4.208460886066e-17 
 1479       7.990733724564e-11       3.935501350497e-12      -7.725869830379e-12       0.000000000000e+00       3.289190321399e-16       2.267005399186e-16      -4.193998542277e-17 
 1480       7.991562739618e-11       3.922547427455e-12      -7.779966237995e-12       0.000000000000e+00       3.280066917068e-16       2.268689806045e-16      -4.179191888564e-17 
 1481       7.992708139514e-11       3.909223477381e-12      -7.833067191058e-12       0.000000000000e+00       3.270974492121e-16       2.270266575760e-16      -4.164042467617e-17 
 1482       7.994161372437e-11       3.895534285626e-12      -7.885157447461e-12       0.000000000000e+00       3.261912925184e-16       2.271737559349e-16      -4.148551835582e-17 
 1483       7.995913835044e-11       3.881484668962e-12      -7.936221700555e-12       0.000000000000e+00       3.252882093369e-16       2.273104619581e-16      -4.132721562087e-17 
 1484       7.997956872374e-11       3.867079475634e-12      -7.986244579043e-12       0.000000000000e+00       3.243881872269e-16       2.274369630994e-16      -4.116553230262e-17 
 1485       8.000281777758e-11       3.852323585420e-12      -8.035210646890e-12       0.000000000000e+00       3.234912135956e-16       2.275534479921e-16      -4.100048436771e-17 
 1486       8.002879792729e-11       3.837221909688e-12      -8.083104403217e-12       0.000000000000e+00       3.225972756977e-16       2.276601064506e-16      -4.083208791831e-17 
 1487       8.005742106930e-11       3.821779391447e-12      -8.129910282206e-12       0.000000000000e+00       3.217063606351e-16       2.277571294728e-16      -4.066035919243e-17 
 1488       8.008859858030e-11       3.806001005406e-12      -8.175612653005e-12       0.000000000000e+00       3.208184553568e-16       2.278447092420e-16      -4.048531456415e-17 
 1489       8.012224131628e-11       3.789891758032e-12      -8.220195819620e-12       0.000000000000e+00       3.199335466581e-16       2.279230391291e-16      -4.030697054386e-17 
 1490       8.015825961164e-11       3.773456687600e-12      -8.263644020828e-12       0.000000000000e+00       3.190516211809e-16       2.279923136945e-16      -4.012534377854e-17 
 1491       8.019656327833e-11       3.756700864256e-12      -8.305941430069e-12       0.000000000000e+00       3.181726654129e-16       2.280527286903e-16      -3.994045105200e-17 
 1492       8.023706160489e-11       3.739629390067e-12      -8.347072155352e-12       0.000000000000e+00       3.172966656874e-16       2.281044810625e-16      -3.975230928514e-17 
 1493       8.027966335561e-11       3.722247399082e-12      -8.387020239159e-12       0.000000000000e+00       3.164236081832e-16       2.281477689529e-16      -3.956093553619e-17 
 1494       8.032427676960e-11       3.704560057383e-12      -8.425769658339e-12       0.000000000000e+00       3.155534789240e-16       2.281827917010e-16      -3.936634700098e-17 
 1495       8.037080955987e-11       3.686572563144e-12      -8.463304324016e-12       0.000000000000e+00       3.146862637782e-16       2.282097498468e-16      -3.916856101321e-17 
 1496       8.041916891248e-11       3.668290146687e-12      -8.499608081490e-12       0.000000000000e+00       3.138219484589e-16       2.282288451319e-16      -3.896759504464e-17 
 1497       8.046926148560e-11       3.649718070538e-12      -8.534664710134e-12       0.000000000000e+00       3.129605185227e-16       2.282402805022e-16      -3.876346670544e-17 
 1498       8.052099340863e-11       3.630861629480e-12      -8.568457923300e-12       0.000000000000e+00       3.121019593705e-16       2.282442601100e-16      -3.855619374434e-17 
 1499       8.057427028130e-11       3.611726150614e-12      -8.600971368219e-12       0.000000000000e+00       3.112462562465e-16       2.282409893158e-16      -3.834579404897e-17 
 1500       8.062899717275e-11       3.592316993410e-12      -8.632188625903e-12       0.000000000000e+00       3.103933942378e-16       2.282306746905e-16      -3.813228564606e-17 
 1501       8.068507862067e-11       3.572639549766e-12      -8.662093211046e-12       0.000000000000e+00       3.095433582746e-16       2.282135240174e-16      -3.791568670174e-17 
 1502       8.074242249089e-11       3.552699400458e-12      -8.690671670614e-12       0.000000000000e+00       3.086961343728e-16       2.281896867407e-16      -3.769602274649e-17 
 1503       8.080095159927e-11       3.532502786051e-12      -8.717922912828e-12       0.000000000000e+00       3.078517133767e-16       2.281590746710e-16      -3.747334842666e-17 
 1504       8.086059220123e-11       3.512056140686e-12      -8.743848968834e-12       0.000000000000e+00       3.070100872526e-16       2.281215395380e-16      -3.724772596533e-17 
 1505       8.092127014076e-11       3.491365936164e-12      -8.768451902322e-12       0.000000000000e+00       3.061712478476e-16       2.280769323845e-16      -3.701921795737e-17 
 1506       8.098291084977e-11       3.470438682010e-12      -8.791733809595e-12       0.000000000000e+00       3.053351868905e-16       2.280251035652e-16      -3.678788737010e-17 
 1507       8.104543934733e-11       3.449280925539e-12      -8.813696819629e-12       0.000000000000e+00       3.045018959905e-16       2.279659027460e-16      -3.655379754393e-17 
 1508       8.110878023906e-11       3.427899251920e-12      -8.834343094149e-12       0.000000000000e+00       3.036713666379e-16       2.278991789027e-16      -3.631701219301e-17 
 1509       8.117285771634e-11       3.406300284239e-12      -8.853674827685e-12       0.000000000000e+00       3.028435902031e-16       2.278247803199e-16      -3.607759540584e-17 
 1510       8.123759555571e-11       3.384490683565e-12      -8.871694247645e-12       0.000000000000e+00       3.020185579366e-16       2.277425545898e-16      -3.583561164592e-17 
 1511       8.130291711811e-11       3.362477149010e-12      -8.888403614379e-12       0.000000000000e+00       3.011962609690e-16       2.276523486114e-16      -3.559112575240e-17 
 1512       8.136874534820e-11       3.340266417800e-12      -8.903805221246e-12       0.000000000000e+00       3.003766903104e-16       2.275540085893e-16      -3.534420294071e-17 
 1513       8.143500277368e-11       3.317865265335e-12      -8.917901394678e-12       0.000000000000e+00       2.995598368503e-16       2.274473800324e-16      -3.509490880320e-17 
 1514       8.150161150460e-11       3.295280505252e-12      -8.930694494250e-12       0.000000000000e+00       2.987456913574e-16       2.273323077532e-16      -3.484330930975e-17 
 1515       8.156849323264e-11       3.272518989494e-12      -8.942186912742e-12       0.000000000000e+00       2.979342444793e-16       2.272086358663e-16      -3.458947080846e-17 
 1516       8.163556923042e-11       3.249587608370e-12      -8.952381076208e-12       0.000000000000e+00       2.971254867422e-16       2.270762077877e-16      -3.433346002626e-17 
 1517       8.170276035083e-11       3.226493290620e-12      -8.961279444043e-12       0.000000000000e+00       2.963194085507e-16       2.269348662333e-16      -3.407534406953e-17 
 1518       8.176998702633e-11       3.203243003482e-12      -8.968884509046e-12       0.000000000000e+00       2.955160001876e-16       2.267844532184e-16      -3.381519042477e-17 
 1519       8.183716926822e-11       3.179843752754e-12      -8.975198797488e-12       0.000000000000e+00       2.947152518135e-16       2.266248100558e-16      -3.355306695923e-17 
 1520       8.190422666597e-11       3.156302582857e-12      -8.980224869180e-12       0.000000000000e+00       2.939171534668e-16       2.264557773555e-16      -3.328904192154e-17 
 1521       8.197107838657e-11       3.132626576902e-12      -8.983965317536e-12       0.000000000000e+00       2.931216950631e-16       2.262771950231e-16      -3.302318394235e-17 
 1522       8.203764317373e-11       3.108822856755e-12      -8.986422769641e-12       0.000000000000e+00       2.923288663954e-16       2.260889022591e-16      -3.275556203497e-17 
 1523       8.210383934731e-11       3.084898583096e-12      -8.987599886317e-12       0.000000000000e+00       2.915386571333e-16       2.258907375574e-16      -3.248624559601e-17 
 1524       8.216958480251e-11       3.060860955488e-12      -8.987499362190e-12       0.000000000000e+00       2.907510568235e-16       2.256825387045e-16      -3.221530440601e-17 
 1525       8.223479700926e-11       3.036717212441e-12      -8.986123925754e-12       0.000000000000e+00       2.899660548886e-16       2.254641427784e-16      -3.194280863010e-17 
 1526       8.229939301150e-11       3.012474631474e-12      -8.983476339440e-12       0.000000000000e+00       2.891836406277e-16       2.252353861472e-16      -3.166882881860e-17 
 1527       8.236328942646e-11       2.988140529182e-12      -8.979559399679e-12       0.000000000000e+00       2.884038032156e-16       2.249961044685e-16      -3.139343590770e-17 
 1528       8.242640244399e-11       2.963722261297e-12      -8.974375936973e-12       0.000000000000e+00       2.876265317030e-16       2.247461326880e-16      -3.111670122008e-17 
 1529       8.248864782588e-11       2.939227222755e-12      -8.967928815955e-12       0.000000000000e+00       2.868518150158e-16       2.244853050385e-16      -3.083869646552e-17 
 1530       8.254994090512e-11       2.914662847758e-12      -8.960220935462e-12       0.000000000000e+00       2.860796419552e-16       2.242134550387e-16      -3.055949374160e-17 
 1531       8.261019658525e-11       2.890036609842e-12      -8.951255228595e-12       0.000000000000e+00       2.853100011971e-16       2.239304154924e-16      -3.027916553429e-17 
 1532       8.266932933966e-11       2.865356021937e-12      -8.941034662790e-12       0.000000000000e+00       2.845428812924e-16       2.236360184870e-16      -2.999778471858e-17 
 1533       8.272725321084e-11       2.840628636434e-12      -8.929562239881e-12       0.000000000000e+00       2.837782706661e-16       2.233300953927e-16      -2.971542455917e-17 
 1534       8.278388180979e-11       2.815862045247e-12      -8.916840996168e-12       0.000000000000e+00       2.830161576175e-16       2.230124768615e-16      -2.943215871106e-17 
 1535       8.283912831521e-11       2.791063879881e-12      -8.902874002483e-12       0.000000000000e+00       2.822565303198e-16       2.226829928257e-16      -2.914806122021e-17 
 1536       8.289290547290e-11       2.766241811492e-12      -8.887664364256e-12       0.000000000000e+00       2.814993768200e-16       2.223414724974e-16      -2.886320652419e-17 
 1537       8.294512559500e-11       2.741403550953e-12      -8.871215221580e-12       0.000000000000e+00       2.807446850383e-16       2.219877443668e-16      -2.857766945277e-17 
 1538       8.299570055934e-11       2.716556848919e-12      -8.853529749279e-12       0.000000000000e+00       2.799924427682e-16       2.216216362014e-16      -2.829152522862e-17 
 1539       8.304454180872e-11       2.691709495893e-12      -8.834611156976e-12       0.000000000000e+00       2.792426376761e-16       2.212429750452e-16      -2.800484946789e-17 
 1540       8.309156035023e-11       2.666869322284e-12      -8.814462689154e-12       0.000000000000e+00       2.784952573010e-16       2.208515872170e-16      -2.771771818090e-17 
 1541       8.313667545295e-11       2.642043770866e-12      -8.793089477242e-12       0.000000000000e+00       2.777502900681e-16       2.204473607598e-16      -2.743019982299e-17 
 1542       8.317984083285e-11       2.617238609565e-12      -8.770504114960e-12       0.000000000000e+00       2.770077283401e-16       2.200304334383e-16      -2.714233136329e-17 
 1543       8.322101871508e-11       2.592459206577e-12      -8.746721136027e-12       0.000000000000e+00       2.762675653940e-16       2.196010065232e-16      -2.685414199008e-17 
 1544       8.326017115785e-11       2.567710956918e-12      -8.721755167111e-12       0.000000000000e+00       2.755297944104e-16       2.191592825060e-16      -2.656566104015e-17 
 1545       8.329726005219e-11       2.542999282462e-12      -8.695620927984e-12       0.000000000000e+00       2.747944084729e-16       2.187054651006e-16      -2.627691799902e-17 
 1546       8.333224712167e-11       2.518329631985e-12      -8.668333231684e-12       0.000000000000e+00       2.740614005681e-16       2.182397592454e-16      -2.598794250124e-17 
 1547       8.336509392216e-11       2.493707481212e-12      -8.639906984676e-12       0.000000000000e+00       2.733307635852e-16       2.177623711054e-16      -2.569876433053e-17 
 1548       8.339576184159e-11       2.469138332851e-12      -8.610357187010e-12       0.000000000000e+00       2.726024903160e-16       2.172735080744e-16      -2.540941342010e-17 
 1549       8.342421209965e-11       2.444627716645e-12      -8.579698932481e-12       0.000000000000e+00       2.718765734548e-16       2.167733787768e-16      -2.511991985284e-17 
 1550       8.345040574759e-11       2.420181189409e-12      -8.547947408791e-12       0.000000000000e+00       2.711530055977e-16       2.162621930700e-16      -2.483031386160e-17 
 1551       8.347430366792e-11       2.395804335072e-12      -8.515117897703e-12       0.000000000000e+00       2.704317792431e-16       2.157401620461e-16      -2.454062582937e-17 
 1552       8.349586657419e-11       2.371502764725e-12      -8.481225775208e-12       0.000000000000e+00       2.697128867908e-16       2.152074980345e-16      -2.425088628956e-17 
 1553       8.351505501070e-11       2.347282116658e-12      -8.446286511679e-12       0.000000000000e+00       2.689963205424e-16       2.146644146031e-16      -2.396112592622e-17 
 1554       8.353182935228e-11       2.323148056407e-12      -8.410315672036e-12       0.000000000000e+00       2.682820727008e-16       2.141111265613e-16      -2.367137557428e-17 
 1555       8.354614980400e-11       2.299106276792e-12      -8.373328915901e-12       0.000000000000e+00       2.675701353699e-16       2.135478499616e-16      -2.338166621977e-17 
 1556       8.355797640094e-11       2.275162497965e-12      -8.335341997758e-12       0.000000000000e+00       2.668605005547e-16       2.129748021015e-16      -2.309202900010e-17 
 1557       8.356726900794e-11       2.251322467448e-12      -8.296370767118e-12       0.000000000000e+00       2.661531601610e-16       2.123922015260e-16      -2.280249520426e-17 
 1558       8.357398731931e-11       2.227591960181e-12      -8.256431168672e-12       0.000000000000e+00       2.654481059949e-16       2.118002680295e-16      -2.251309627306e-17 
 1559       8.357809085861e-11       2.203976778558e-12      -8.215539242456e-12       0.000000000000e+00       2.647453297631e-16       2.111992226576e-16      -2.222386379936e-17 
 1560       8.357953897838e-11       2.180482752474e-12      -8.173711124007e-12       0.000000000000e+00       2.640448230725e-16       2.105892877096e-16      -2.193482952836e-17 
 1561       8.357829085989e-11       2.157115739369e-12      -8.130963044527e-12       0.000000000000e+00       2.633465774297e-16       2.099706867402e-16      -2.164602535774e-17 
 1562       8.357430551288e-11       2.133881624264e-12      -8.087311331036e-12       0.000000000000e+00       2.626505842412e-16       2.093436445618e-16      -2.135748333801e-17 
 1563       8.356754177529e-11       2.110786319813e-12      -8.042772406540e-12       0.000000000000e+00       2.619568348132e-16       2.087083872465e-16      -2.106923567265e-17 
 1564       8.355795831306e-11       2.087835766338e-12      -7.997362790185e-12       0.000000000000e+00       2.612653203510e-16       2.080651421282e-16      -2.078131471839e-17 
 1565       8.354551361979e-11       2.065035931875e-12      -7.951099097419e-12       0.000000000000e+00       2.605760319594e-16       2.074141378044e-16      -2.049375298546e-17 
 1566       8.353016601656e-11       2.042392812216e-12      -7.903998040150e-12       0.000000000000e+00       2.598889606418e-16       2.067556041388e-16      -2.020658313780e-17 
 1567       8.351187365165e-11       2.019912430953e-12      -7.856076426907e-12       0.000000000000e+00       2.592040973007e-16       2.060897722628e-16      -1.991983799329e-17 
 1568       8.349059450025e-11       1.997600839517e-12      -7.807351163003e-12       0.000000000000e+00       2.585214327370e-16       2.054168745781e-16      -1.963355052404e-17 
 1569       8.346628636428e-11       1.975464117226e-12      -7.757839250687e-12       0.000000000000e+00       2.578409576500e-16       2.047371447581e-16      -1.934775385655e-17 
 1570       8.343890687205e-11       1.953508371323e-12      -7.707557789311e-12       0.000000000000e+00       2.571626626373e-16       2.040508177507e-16      -1.906248127200e-17 
 1571       8.340841347806e-11       1.931739737022e-12      -7.656523975486e-12       0.000000000000e+00       2.564865381943e-16       2.033581297798e-16      -1.877776620649e-17 
 1572       8.337476346275e-11       1.910164377547e-12      -7.604755103243e-12       0.000000000000e+00       2.558125747143e-16       2.026593183478e-16      -1.849364225123e-17 
 1573       8.333791393219e-11       1.888788484180e-12      -7.552268564194e-12       0.000000000000e+00       2.551407624882e-16       2.019546222374e-16      -1.821014315283e-17 
 1574       8.329782181789e-11       1.867618276296e-12      -7.499081847687e-12       0.000000000000e+00       2.544710917043e-16       2.012442815134e-16      -1.792730281350e-17 
 1575       8.325444387649e-11       1.846660001416e-12      -7.445212540973e-12       0.000000000000e+00       2.538035524480e-16       2.005285375257e-16      -1.764515529130e-17 
 1576       8.320773668955e-11       1.825919935238e-12      -7.390678329358e-12       0.000000000000e+00       2.531381347017e-16       1.998076329101e-16      -1.736373480037e-17 
 1577       8.315765666327e-11       1.805404381691e-12      -7.335496996370e-12       0.000000000000e+00       2.524748283448e-16       1.990818115916e-16      -1.708307571118e-17 
 1578       8.310416002823e-11       1.785119672968e-12      -7.279686423913e-12       0.000000000000e+00       2.518136231531e-16       1.983513187854e-16      -1.680321255077e-17 
 1579       8.304720283916e-11       1.765072169575e-12      -7.223264592431e-12       0.000000000000e+00       2.511545087988e-16       1.976164009998e-16      -1.652418000296e-17 
